user_id,first_name,last_name,email,country,signup_date,role,industry,company_size,use_case,acquisition_channel,converted_to_paid
U00570,Miguel,Silva,miguel.silva84@cielo824.co,Colombia,2026-07-06 08:56:48,Business Analyst,Manufacturing,51-200,Performance Monitoring,Organic Search,1
U00571,Valentina,Rojas,valentina.rojas85@cauce671.biz,Chile,2026-07-17 15:47:29,Marketing Director,Logistics / Transportation,51-200,Business Intelligence,Organic Search,0
U00572,Andrea,Rojas,andrea.rojas86@onda82.tech,Colombia,2026-07-22 08:18:39,Marketing Manager,Healthcare,1-10,Performance Monitoring,Paid Social,0
U00573,Ana,Reyes,ana.reyes87@prisma598.app,Honduras,2026-07-27 22:33:52,Growth Manager,Financial Services,5001+,Marketing Analytics,Paid Social,0
U00574,Juan,Castro,juan.castro88@onda417.tech,Brazil,2026-07-20 16:54:47,Growth Manager,Retail / E-commerce,5001+,Marketing Analytics,Organic Search,0
U00575,Lucia,Rojas,lucia.rojas89@bosque925.tech,Mexico,2026-07-18 10:30:48,Growth Director,Travel / Hospitality,1001-5000,Financial Analytics,Organic Search,0
U00576,Emilio,Gutierrez,emilio.gutierrez90@nova20.co,Mexico,2026-07-02 17:44:36,Marketing Manager,Travel / Hospitality,1001-5000,Sales Analytics,Organic Search,0
U00577,Carlos,Chavez,carlos.chavez91@vertex849.tech,Brazil,2026-07-17 16:51:28,Growth Director,Education,11-50,Performance Monitoring,Referral,0
U00578,Juan,Ortiz,juan.ortiz92@nova417.co,Dominican Republic,2026-07-02 16:02:25,Founder / CEO,Financial Services,501-1000,Sales Analytics,Referral,0
U00579,Rafael,Rivera,rafael.rivera93@sol748.tech,Brazil,2026-07-06 10:25:07,Data Analyst,Retail / E-commerce,11-50,Operations Analytics,Organic Search,0
U00580,Patricia,Gonzalez,patricia.gonzalez94@onda108.tech,Brazil,2026-07-07 13:19:42,Business Analyst,SaaS / Software,1-10,Data Exploration,Paid Search,0
U00581,Jose,Vega,jose.vega95@azul324.co,Peru,2026-07-04 19:47:55,Operations Manager,Financial Services,201-500,Customer Analytics,Organic Search,0
U00582,Laura,Lopez,laura.lopez96@meridian447.io,Colombia,2026-07-15 10:13:51,Business Analyst,Logistics / Transportation,11-50,Business Intelligence,Direct,0
U00583,Gustavo,Cruz,gustavo.cruz0@polo363.app,Mexico,2026-07-20 10:18:25,Growth Manager,Education,1-10,Business Intelligence,Organic Search,1
U00584,Mariana,Morales,mariana.morales1@meridian917.biz,Argentina,2026-07-25 12:33:14,Marketing Manager,Telecommunications,11-50,Financial Analytics,Event / Webinar,1
U00585,Javier,Sanchez,javier.sanchez2@lumen991.biz,Bolivia,2026-07-14 15:56:12,Data Analyst,Healthcare,201-500,Financial Analytics,Content,0
U00586,Paula,Silva,paula.silva3@raiz60.biz,Guatemala,2026-07-14 15:56:06,Business Analyst,Retail / E-commerce,201-500,Data Exploration,Paid Social,0
U00587,Jose,Sanchez,jose.sanchez4@cumbre253.co,Bolivia,2026-07-03 10:17:20,Marketing Manager,Retail / E-commerce,501-1000,Data Exploration,Paid Social,1
U00588,Mariana,Jimenez,mariana.jimenez5@lumen102.app,Colombia,2026-07-08 11:21:03,Data Analyst,Healthcare,51-200,Marketing Analytics,Paid Search,0
U00589,Fernando,Vargas,fernando.vargas6@cauce423.tech,Bolivia,2026-07-01 09:27:31,Business Analyst,Real Estate,51-200,Business Intelligence,Email,0
U00590,Adriana,Garcia,adriana.garcia7@raiz297.tech,Guatemala,2026-07-05 14:19:52,Operations Director,Logistics / Transportation,51-200,Executive Reporting,Email,0
U00591,Ana,Gomez,ana.gomez8@nova142.co,Honduras,2026-07-25 06:17:46,Business Analyst,Professional Services,201-500,Marketing Analytics,Email,0
U00592,Mariana,Gonzalez,mariana.gonzalez9@vertex757.biz,Mexico,2026-07-01 15:35:15,BI Analyst,SaaS / Software,1-10,Marketing Analytics,Content,0
U00593,Andres,Morales,andres.morales10@nova990.tech,Argentina,2026-07-29 08:06:25,Product Manager,Healthcare,11-50,Sales Analytics,Paid Search,0
U00594,Felipe,Ramirez,felipe.ramirez11@tierra874.biz,Paraguay,2026-07-19 13:22:48,Data Analyst,Financial Services,201-500,Executive Reporting,Email,0
U00595,Paula,Mendoza,paula.mendoza12@polo228.co,Mexico,2026-07-09 10:18:50,Growth Manager,Retail / E-commerce,201-500,Executive Reporting,Organic Search,0
U00596,Emilio,Gonzalez,emilio.gonzalez13@andina748.co,Guatemala,2026-07-16 13:12:14,Business Analyst,SaaS / Software,11-50,Executive Reporting,Content,0
U00597,Paula,Silva,paula.silva14@raiz161.biz,Ecuador,2026-07-23 14:59:17,BI Analyst,Retail / E-commerce,201-500,Performance Monitoring,Paid Social,0
U00598,Valeria,Ramos,valeria.ramos15@azul543.biz,Argentina,2026-07-14 19:00:29,Operations Director,Financial Services,51-200,Sales Analytics,Organic Social,1
U00599,Valeria,Mendoza,valeria.mendoza16@nova499.app,Brazil,2026-07-26 12:18:31,Marketing Manager,Retail / E-commerce,51-200,Data Exploration,Partner,0
U00600,Valentina,Ramos,valentina.ramos17@vertex782.co,Chile,2026-07-08 10:29:59,Marketing Director,Logistics / Transportation,11-50,Executive Reporting,Direct,0
U00601,Patricia,Sanchez,patricia.sanchez18@prisma140.co,Argentina,2026-07-23 21:23:34,Marketing Director,Retail / E-commerce,1-10,Business Intelligence,Paid Social,0
U00602,Rafael,Chavez,rafael.chavez19@cauce396.io,Mexico,2026-07-15 14:01:26,Growth Director,Healthcare,501-1000,Sales Analytics,Referral,0
U00603,Javier,Perez,javier.perez20@nova924.io,Colombia,2026-07-09 23:24:43,Sales Manager,Retail / E-commerce,1-10,Business Intelligence,Partner,0
U00604,Daniela,Flores,daniela.flores21@cumbre379.app,Colombia,2026-07-22 12:29:38,Data Scientist,Travel / Hospitality,11-50,Data Exploration,Partner,1
U00605,Rodrigo,Garcia,rodrigo.garcia22@faro398.biz,Peru,2026-07-24 08:05:07,Marketing Manager,Healthcare,201-500,Sales Analytics,Content,1
U00606,Valeria,Rivera,valeria.rivera23@nova565.app,Colombia,2026-07-07 14:35:53,BI Analyst,Professional Services,11-50,Sales Analytics,Paid Search,1
U00607,Ana,Reyes,ana.reyes24@nova898.biz,Venezuela,2026-07-15 12:54:42,Marketing Manager,SaaS / Software,1001-5000,Sales Analytics,Referral,1
U00608,Andrea,Castro,andrea.castro25@prisma252.co,Brazil,2026-07-17 14:36:38,Data Analyst,Professional Services,1-10,Product Analytics,Paid Social,0
U00609,Rafael,Perez,rafael.perez26@tierra69.co,Colombia,2026-07-23 17:04:40,Operations Manager,Financial Services,51-200,Product Analytics,Paid Search,1
U00610,Sebastian,Morales,sebastian.morales27@sol486.co,Venezuela,2026-07-22 13:38:58,BI Analyst,Media / Entertainment,1-10,Performance Monitoring,Organic Search,0
U00611,Isabella,Reyes,isabella.reyes28@delta228.io,Dominican Republic,2026-07-22 16:45:23,Growth Manager,Real Estate,11-50,Executive Reporting,Event / Webinar,0
U00612,Daniela,Mendoza,daniela.mendoza29@cielo911.tech,Honduras,2026-07-02 17:09:10,Sales Manager,SaaS / Software,51-200,Sales Analytics,Paid Search,0
U00613,Andres,Ramirez,andres.ramirez30@raiz986.biz,Argentina,2026-07-04 21:24:52,Data Scientist,Education,51-200,Performance Monitoring,Referral,1
U00614,Juan,Rivera,juan.rivera31@vertex173.app,Colombia,2026-07-24 15:52:11,Marketing Director,Manufacturing,1-10,Product Analytics,Paid Social,0
U00615,Valentina,Rodriguez,valentina.rodriguez32@polo134.biz,Mexico,2026-07-26 19:30:29,Marketing Manager,Manufacturing,11-50,Customer Analytics,Email,0
U00616,Marcelo,Silva,marcelo.silva33@polo185.co,Mexico,2026-07-14 08:40:18,Product Manager,Financial Services,11-50,Performance Monitoring,Content,0
U00617,Gustavo,Ramos,gustavo.ramos34@tierra335.tech,Brazil,2026-07-22 14:36:07,Marketing Manager,SaaS / Software,11-50,Operations Analytics,Paid Social,1
U00618,Andres,Chavez,andres.chavez35@azul683.tech,Chile,2026-07-22 14:44:50,Marketing Director,SaaS / Software,1001-5000,Business Intelligence,Content,0
U00619,Fernanda,Vargas,fernanda.vargas36@vertex960.app,Argentina,2026-07-30 18:44:19,Marketing Director,Financial Services,201-500,Product Analytics,Email,0
U00620,Marcelo,Rivera,marcelo.rivera37@vertex916.biz,Colombia,2026-07-14 13:16:38,Business Analyst,SaaS / Software,11-50,Financial Analytics,Referral,0
U00621,Sofia,Castro,sofia.castro38@vertex273.tech,Argentina,2026-07-04 07:08:37,Product Manager,Retail / E-commerce,51-200,Product Analytics,Organic Search,0
U00622,Camila,Vargas,camila.vargas39@onda547.tech,Brazil,2026-07-19 14:26:08,Product Director,Education,11-50,Customer Analytics,Email,1
U00623,Ricardo,Castro,ricardo.castro40@lumen946.biz,Honduras,2026-07-02 12:50:57,Sales Manager,SaaS / Software,11-50,Product Analytics,Organic Social,0
U00624,Valentina,Rojas,valentina.rojas41@faro343.io,Mexico,2026-07-24 15:49:02,Founder / CEO,Other,1-10,Sales Analytics,Paid Search,0
U00625,Fernanda,Rodriguez,fernanda.rodriguez42@vertex375.app,Mexico,2026-07-09 14:23:58,Business Analyst,Healthcare,201-500,Sales Analytics,Paid Search,0
U00626,Natalia,Contreras,natalia.contreras43@atlas257.tech,Chile,2026-07-25 11:58:25,Sales Manager,Professional Services,1-10,Sales Analytics,Email,0
U00627,Carlos,Gomez,carlos.gomez44@vertex351.co,Argentina,2026-07-04 14:42:04,Operations Director,Logistics / Transportation,201-500,Data Exploration,Organic Social,1
U00628,Daniela,Sanchez,daniela.sanchez45@cielo154.app,Peru,2026-07-10 14:25:53,Operations Director,Real Estate,11-50,Marketing Analytics,Email,0
U00629,Lucia,Vega,lucia.vega46@azul658.io,Colombia,2026-07-03 08:19:53,Founder / CEO,SaaS / Software,51-200,Performance Monitoring,Organic Search,0
U00630,Mariana,Aguilar,mariana.aguilar47@andina267.io,Brazil,2026-07-16 11:48:22,Data Analyst,Travel / Hospitality,1-10,Marketing Analytics,Paid Search,0
U00631,Ricardo,Martinez,ricardo.martinez48@atlas108.tech,Guatemala,2026-07-17 11:44:40,Operations Manager,Retail / E-commerce,501-1000,Executive Reporting,Partner,1
U00632,Ricardo,Vega,ricardo.vega49@cumbre503.app,Mexico,2026-07-19 16:24:53,Data Analyst,Consumer Goods,1001-5000,Operations Analytics,Partner,0
U00633,Valeria,Rojas,valeria.rojas50@faro348.io,Brazil,2026-07-04 11:46:23,Marketing Manager,Professional Services,11-50,Customer Analytics,Organic Search,0
U00634,Natalia,Reyes,natalia.reyes51@sol765.co,Colombia,2026-07-13 23:17:33,Sales Manager,Travel / Hospitality,201-500,Executive Reporting,Email,0
U00635,Rafael,Diaz,rafael.diaz52@polo728.biz,Colombia,2026-07-07 16:56:08,Data Analyst,Retail / E-commerce,501-1000,Sales Analytics,Referral,0
U00636,Andres,Ramirez,andres.ramirez53@andina230.tech,Mexico,2026-07-08 15:46:43,Sales Manager,Education,51-200,Product Analytics,Referral,0
U00637,Sebastian,Rivera,sebastian.rivera54@atlas195.biz,Brazil,2026-07-08 16:13:15,Growth Manager,SaaS / Software,201-500,Business Intelligence,Direct,0
U00638,Javier,Vega,javier.vega55@cauce342.co,Honduras,2026-07-31 16:41:16,Business Analyst,SaaS / Software,51-200,Marketing Analytics,Direct,0
U00639,Daniela,Gonzalez,daniela.gonzalez56@faro953.tech,Mexico,2026-07-02 12:48:41,Growth Manager,Education,51-200,Marketing Analytics,Direct,0
U00640,Isabella,Gutierrez,isabella.gutierrez57@prisma591.tech,Peru,2026-07-27 07:00:56,Marketing Manager,Retail / E-commerce,51-200,Marketing Analytics,Paid Search,0
U00641,Lucia,Hernandez,lucia.hernandez58@nova75.biz,Mexico,2026-07-26 17:01:45,Growth Manager,Telecommunications,11-50,Customer Analytics,Organic Search,0
U00642,Emilio,Vega,emilio.vega59@onda300.app,Mexico,2026-07-05 16:43:36,BI Analyst,Other,1-10,Performance Monitoring,Organic Search,1
U00643,Jose,Gutierrez,jose.gutierrez60@onda663.co,Colombia,2026-07-22 15:55:22,Operations Manager,Retail / E-commerce,1-10,Business Intelligence,Paid Social,0
U00644,Paula,Ortiz,paula.ortiz61@delta394.biz,Mexico,2026-07-15 11:12:41,Data Analyst,Media / Entertainment,11-50,Customer Analytics,Organic Social,1
U00645,Ivan,Castro,ivan.castro62@sol968.biz,Brazil,2026-07-12 19:49:09,Growth Director,Financial Services,201-500,Operations Analytics,Direct,0
U00646,Ivan,Perez,ivan.perez63@lumen443.tech,Guatemala,2026-07-26 16:05:12,Data Scientist,Manufacturing,1001-5000,Data Exploration,Content,0
U00647,Fernanda,Jimenez,fernanda.jimenez64@cauce15.biz,Mexico,2026-07-12 12:55:49,Product Manager,Financial Services,5001+,Business Intelligence,Content,0
U00648,Ivan,Morales,ivan.morales65@lumen788.co,Colombia,2026-07-01 10:05:49,Product Manager,Professional Services,11-50,Data Exploration,Content,0
U00649,Carolina,Gomez,carolina.gomez66@cumbre283.tech,Colombia,2026-07-05 14:17:12,Data Analyst,Telecommunications,51-200,Sales Analytics,Direct,0
U00650,Ivan,Sanchez,ivan.sanchez67@bosque164.co,Mexico,2026-07-22 13:13:23,Sales Manager,SaaS / Software,1-10,Business Intelligence,Email,0
U00651,Laura,Diaz,laura.diaz68@delta363.io,Mexico,2026-07-25 17:42:02,Operations Manager,SaaS / Software,11-50,Business Intelligence,Organic Search,0
U00652,Daniela,Sanchez,daniela.sanchez69@raiz554.biz,Uruguay,2026-07-23 13:43:06,BI Analyst,SaaS / Software,1-10,Business Intelligence,Organic Search,0
U00653,Rafael,Vega,rafael.vega70@orbita268.app,Mexico,2026-07-08 11:40:08,Data Scientist,Manufacturing,1-10,Business Intelligence,Organic Search,0
U00654,Rafael,Vega,rafael.vega71@andina951.app,Colombia,2026-07-03 13:18:47,Data Analyst,Real Estate,201-500,Marketing Analytics,Organic Search,0
U00655,Daniela,Jimenez,daniela.jimenez72@lumen388.io,Mexico,2026-07-07 11:32:18,Data Analyst,Financial Services,1001-5000,Performance Monitoring,Organic Social,0
U00656,Ivan,Morales,ivan.morales73@bosque606.app,Honduras,2026-07-02 13:02:08,Growth Manager,Consumer Goods,11-50,Customer Analytics,Paid Social,1
U00657,Natalia,Aguilar,natalia.aguilar74@prisma900.app,Dominican Republic,2026-07-04 17:32:59,Marketing Manager,Consumer Goods,201-500,Marketing Analytics,Paid Search,0
U00658,Ricardo,Garcia,ricardo.garcia75@orbita299.co,Mexico,2026-07-01 10:10:08,Marketing Manager,Consumer Goods,11-50,Marketing Analytics,Email,0
U00659,Diego,Contreras,diego.contreras76@meridian686.app,Brazil,2026-07-18 14:51:25,Operations Manager,Media / Entertainment,201-500,Performance Monitoring,Event / Webinar,0
U00660,Ricardo,Gutierrez,ricardo.gutierrez77@meridian713.io,Dominican Republic,2026-07-12 18:10:08,Growth Manager,Financial Services,11-50,Executive Reporting,Referral,0
U00661,Rafael,Rivera,rafael.rivera78@sol816.app,Colombia,2026-07-12 13:08:15,Product Manager,Retail / E-commerce,11-50,Executive Reporting,Direct,1
U00662,Monica,Castro,monica.castro79@raiz378.co,Mexico,2026-07-16 15:33:59,Marketing Manager,Telecommunications,11-50,Operations Analytics,Referral,0
U00663,Andres,Castro,andres.castro80@cielo948.biz,Mexico,2026-07-08 15:47:56,Product Director,Travel / Hospitality,51-200,Data Exploration,Paid Social,0
U00664,Ana,Rojas,ana.rojas81@meridian680.co,Peru,2026-07-11 13:07:49,Marketing Manager,Healthcare,501-1000,Product Analytics,Paid Social,0
U00665,Miguel,Ramos,miguel.ramos82@bosque434.io,Mexico,2026-07-16 21:18:45,Growth Manager,SaaS / Software,201-500,Customer Analytics,Event / Webinar,0
U00666,Monica,Gomez,monica.gomez83@meridian405.app,Ecuador,2026-07-19 16:28:36,Data Analyst,SaaS / Software,5001+,Business Intelligence,Direct,0
U00667,Valentina,Cruz,valentina.cruz84@vertex678.app,Bolivia,2026-07-12 16:53:24,Sales Director,Healthcare,201-500,Marketing Analytics,Organic Social,0
U00668,Camila,Gomez,camila.gomez85@polo945.app,Paraguay,2026-07-02 15:39:43,Sales Director,Retail / E-commerce,201-500,Marketing Analytics,Organic Search,0
U00669,Marcelo,Torres,marcelo.torres86@prisma981.biz,Argentina,2026-07-10 23:53:42,Marketing Manager,Real Estate,5001+,Data Exploration,Organic Search,0
U00670,Isabella,Aguilar,isabella.aguilar87@cauce637.biz,Chile,2026-07-12 17:32:59,Marketing Director,Consumer Goods,11-50,Marketing Analytics,Paid Social,0
U00671,Felipe,Diaz,felipe.diaz88@polo224.io,Brazil,2026-07-25 10:35:17,Marketing Manager,SaaS / Software,51-200,Data Exploration,Organic Search,0
U00672,Maria,Rivera,maria.rivera89@azul977.biz,Argentina,2026-07-13 05:49:24,Data Analyst,Education,11-50,Executive Reporting,Referral,0
U00673,Eduardo,Vargas,eduardo.vargas90@onda87.io,Venezuela,2026-07-22 15:01:49,Sales Manager,Professional Services,51-200,Product Analytics,Content,0
U00674,Isabella,Cruz,isabella.cruz91@sol516.biz,Brazil,2026-07-12 15:20:36,Marketing Manager,Healthcare,1-10,Customer Analytics,Partner,1
U00675,Maria,Lopez,maria.lopez92@cumbre371.biz,Ecuador,2026-07-26 12:29:23,Marketing Manager,Retail / E-commerce,1-10,Financial Analytics,Partner,0
U00676,Felipe,Ramirez,felipe.ramirez93@cumbre513.co,Peru,2026-07-19 10:16:36,Sales Director,Professional Services,11-50,Product Analytics,Referral,1
U00677,Fernando,Vega,fernando.vega94@cumbre734.biz,Mexico,2026-07-27 13:22:21,Sales Director,Consumer Goods,11-50,Business Intelligence,Email,0
U00678,Paula,Martinez,paula.martinez95@orbita309.io,Ecuador,2026-07-23 14:02:20,Business Analyst,Retail / E-commerce,11-50,Product Analytics,Content,1
U00679,Gustavo,Hernandez,gustavo.hernandez96@cielo896.biz,Chile,2026-07-12 12:40:11,Business Analyst,Healthcare,11-50,Marketing Analytics,Organic Search,0
U00680,Paula,Sanchez,paula.sanchez0@polo423.app,Bolivia,2026-07-15 21:04:10,Sales Manager,Retail / E-commerce,1001-5000,Marketing Analytics,Referral,0
U00681,Gabriela,Hernandez,gabriela.hernandez1@meridian915.co,Colombia,2026-07-03 15:27:36,Data Analyst,Education,11-50,Customer Analytics,Organic Search,0
U00682,Fernando,Rivera,fernando.rivera2@cauce562.app,Brazil,2026-07-22 08:42:32,Growth Manager,Manufacturing,1001-5000,Business Intelligence,Email,0
U00683,Paula,Sanchez,paula.sanchez3@cielo567.tech,Mexico,2026-07-04 19:33:49,Marketing Manager,Professional Services,1001-5000,Product Analytics,Paid Social,0
U00684,Lucia,Lopez,lucia.lopez4@meridian432.app,Mexico,2026-07-30 20:29:44,Sales Manager,Education,11-50,Sales Analytics,Paid Search,0
U00685,Laura,Ramos,laura.ramos5@cielo781.tech,Venezuela,2026-07-24 16:25:12,Founder / CEO,Professional Services,11-50,Operations Analytics,Direct,0
U00686,Javier,Aguilar,javier.aguilar6@nova915.app,Ecuador,2026-07-16 12:20:32,Sales Director,Retail / E-commerce,1-10,Product Analytics,Email,0
U00687,Mariana,Perez,mariana.perez7@delta407.io,Guatemala,2026-07-17 20:07:10,Operations Director,Financial Services,501-1000,Performance Monitoring,Direct,0
U00688,Rafael,Diaz,rafael.diaz8@faro165.app,Guatemala,2026-07-03 17:07:56,Growth Manager,Professional Services,501-1000,Customer Analytics,Direct,0
U00689,Diego,Mendoza,diego.mendoza9@meridian315.co,Venezuela,2026-07-31 18:55:12,Product Director,Professional Services,1-10,Business Intelligence,Organic Social,1
U00690,Andrea,Gomez,andrea.gomez10@raiz422.app,Mexico,2026-07-01 14:01:59,Data Analyst,Retail / E-commerce,5001+,Sales Analytics,Organic Search,0
U00691,Monica,Rivera,monica.rivera11@cielo471.tech,Colombia,2026-07-12 14:28:05,Data Analyst,Professional Services,501-1000,Customer Analytics,Direct,0
U00692,Rafael,Reyes,rafael.reyes12@polo327.app,Brazil,2026-07-22 19:26:55,Growth Manager,Professional Services,201-500,Product Analytics,Referral,0
U00693,Maria,Ortiz,maria.ortiz13@atlas754.app,Colombia,2026-07-09 13:13:59,Marketing Manager,SaaS / Software,51-200,Business Intelligence,Referral,0
U00694,Patricia,Contreras,patricia.contreras14@onda571.app,Colombia,2026-07-27 19:01:51,BI Analyst,Professional Services,11-50,Performance Monitoring,Organic Social,0
U00695,Alejandro,Rojas,alejandro.rojas15@raiz866.biz,Guatemala,2026-07-11 16:52:44,Sales Manager,Education,11-50,Sales Analytics,Organic Search,0
U00696,Alejandro,Flores,alejandro.flores16@faro71.tech,Mexico,2026-07-23 09:50:25,Product Manager,Other,1-10,Data Exploration,Organic Search,0
